Class,Glycine,Lactic acid,Pyruvic acid,Valine,Leucine1,Glycerol,Isoleucine,Leucine2,Malonic acid,Glycine2,Phosphate,Threonine1,Alanine,Threonine2,Succinic acid,Benzoic acid,Threitol,Malic acid,hydroxyproline1,Aspartic acid1,aminobutyric acid,Aspartic acid2,hydroxyproline2,Xylitol,Hydroxyglutaric acid,ethyl ester,Methionine,Creatinine,Putrescine,Hypotaurine,Glutamic acid,KA/AKA/T,Fructose,T/S/F1,S/A/M/G/G,T/S/F2,Glycerol3phoshate,A/M/G/G1,A/M/G/G2,A/M/G/G3,Citric acid,Acetylaspartic acid,Glucose,Scyllo-inositol,Lysine,S-I/M-I/I,Pantothenic acid,Tyramin/Tyrosine,Hexadecanoic acid,OA/SA/NA,Myo-Inositol-1-phosphate,a-l/l/M/c
AD1,0.912392607,1.551629566,NaN,0.001470352,NaN,0.04654731,0.074716139,0.00552172,0.492766802,NaN,5.683072908,0.03388146,0.013467911,NaN,0.01571911,0.006095999,0.026077044,0.014482525,0.057423683,0.008879619,0.003382961,NaN,0.027124221,0.009297129,0.018206504,0.025922632,NaN,0.002119709,0.054319119,0.021121032,0.306398555,0.000580608,NaN,0.108279305,0.017653342,0.04380431,0.042217972,0.033813381,0.013678828,0.006146843,0.006953187,0.001097137,0.019851004,0.005956884,NaN,0.700605695,0.001463995,0.004875004,0.029361699,0.126173268,0.00116594,0.000400477
AD1,0.940534331,2.103435069,0.018003866,NaN,0.127358396,0.088731149,0.102336661,0.026511022,0.518733607,0.107563072,2.92855722,0.065571845,NaN,NaN,0.026873562,0.009492688,0.048880749,0.007489857,0.080742391,0.024224701,0.00511649,0.004527101,0.059432808,0.011876173,0.012275964,0.027464153,0.013207714,0.004908551,0.069524878,0.008710479,0.750256717,NaN,0.003195449,0.319471878,0.047951126,0.132629465,0.022536345,0.022576278,0.004194122,0.004569353,0.013192919,0.001104613,0.005536877,NaN,0.022973703,0.49520318,0.000628652,0.018181249,0.032696703,0.14448074,0.002760449,0.004793905
AD1,0.926562637,1.635047703,0.007059497,NaN,0.096927566,0.045663927,0.091803585,0.007484891,0.500982372,0.125811011,2.488022154,0.041035645,0.013169925,0.001367024,0.0140354,0.006414987,0.024614959,0.019148756,0.065045578,0.011782574,0.005312817,NaN,0.035599406,0.011442062,0.028192289,0.025008789,NaN,0.004037486,0.070498053,0.033522047,0.457778176,0.000828936,0.00256352,0.098223106,0.02188591,0.036042193,0.068930593,NaN,0.005610118,NaN,0.010137276,0.001662583,0.008215497,0.007108189,NaN,0.888453549,0.000991299,0.006445553,0.026911373,0.126030461,0.002089586,0.001010984
AD1,0.970638429,2.793002064,0.021067563,0.01284558,0.289646591,0.131075626,0.30034553,0.018313378,0.478392869,0.276549966,3.184061832,0.101759881,0.03144181,0.011009283,0.031591918,0.012974218,0.065937704,0.013704942,0.076473441,0.034164973,0.009445981,0.009470116,0.11980113,0.016425615,0.021750611,0.035903342,0.034354847,0.007323547,0.146563288,0.040846855,1.599950895,0.001078533,NaN,0.360637921,0.065578525,0.13962301,0.092298419,0.037426136,0.01442456,0.006458297,0.017838447,0.001744326,0.017027091,NaN,0.031800661,1.39367236,0.00110051,0.046231966,0.036446001,0.173560607,NaN,0.002400731
AD1,0.949510203,1.755888761,0.008998878,0.00601772,0.147984958,0.057743006,0.14699993,0.011512041,0.496384186,0.223666987,5.683897362,0.061678437,0.019183251,0.005979883,0.016648842,0.007453707,0.028188704,0.0150462,0.068394867,0.015339497,0.007680393,NaN,0.078722834,NaN,0.025472353,0.028283344,0.019804045,NaN,0.124150343,0.038626751,1.017266408,0.001329361,NaN,0.136197624,0.033834396,0.0462372,0.079870658,0.045648124,0.018403885,0.008484895,0.01206336,0.001016172,0.024545836,NaN,0.008317765,1.324605933,0.000681449,0.015104368,0.027388683,0.12245894,0.001898493,NaN
AD1,0.934153369,1.467619713,NaN,NaN,0.066861029,0.038693521,0.061590977,0.001967483,0.473262181,0.093641358,5.360644733,0.026507782,0.011370666,NaN,0.012307282,0.007652393,0.02209757,0.016892889,0.053801129,0.007881768,0.004006946,NaN,NaN,0.009236855,0.023663729,0.027472379,NaN,NaN,0.041699865,0.018626334,0.218943511,NaN,0.002098086,0.090316909,0.016757957,0.033418966,0.03610642,0.043203474,0.01273764,0.008300264,0.007604724,0.001465521,0.015466435,0.004005227,NaN,0.570281153,NaN,0.000810973,0.023720207,0.114366023,0.001147727,0.00099972
AD1,0.91748955,1.536566147,NaN,0.004143003,0.083307763,0.04247908,0.085508542,0.005691094,0.466750095,0.136730828,5.739348792,0.037844067,0.012377253,0.001538987,0.011561363,0.007864128,0.02299667,0.013695668,0.070938397,0.010067828,0.005884164,NaN,0.031011987,0.008766489,0.023032219,0.024236755,0.009006558,0.003355151,0.070933633,0.029971586,0.434637117,0.000833366,NaN,0.100290069,0.023660491,0.03520222,0.068592965,0.036552078,0.006614766,0.006758406,0.008203052,0.001404991,0.009318599,NaN,0.001903978,1.078850625,0.000515442,0.003949571,0.024382785,0.120225908,0.001742865,0.000874813
AD1,0.985726331,2.199650458,NaN,0.005474994,0.160802915,0.065631106,0.155319742,0.016692469,0.539757944,0.129491134,3.141325855,0.085532545,NaN,NaN,0.02548688,0.014260949,0.042634986,0.008134207,0.07066928,0.023127992,0.004360811,NaN,0.066856154,0.009492886,0.008154427,0.024998827,0.016704049,NaN,0.071635128,0.010839469,0.817213949,0.000500091,NaN,0.297504968,0.045529482,0.117506872,0.02400102,0.244191458,0.044593009,0.054771613,0.015349459,0.001342167,0.051918606,0.003134415,0.019975721,0.744451933,0.000700944,0.021159253,0.025261438,0.124711924,0.001102509,0.004813117
AD1,0.979713487,2.301488834,0.018919495,0.004619313,0.160975823,0.104960203,0.148009715,0.013910094,0.539325877,0.160819277,3.053651639,0.074781721,0.03490139,0.002623996,0.02731513,0.0104054,0.056306542,0.006531168,0.061964798,0.024279525,NaN,0.003698661,0.072407091,0.0123946,0.010294233,0.027843829,0.01609166,NaN,0.07570745,0.015241549,1.050998377,NaN,0.001545154,0.322081574,0.054426806,0.126598076,0.038370651,0.105490017,0.019422217,0.019647671,0.015758242,0.001426028,0.024967471,0.005300681,0.016753961,0.990413301,0.000905188,0.014256173,0.029918974,0.152306232,0.000978652,0.002061658
AD1,0.966264078,2.362221841,0.019726203,0.004432444,0.174354729,0.103288768,0.158860211,0.037122407,0.501939256,0.150121553,3.495141095,0.091375374,NaN,NaN,0.032103747,0.012562826,0.056182572,0.011376179,0.098257586,0.032011465,0.009594024,0.008243713,0.079554435,NaN,0.01823029,0.031490664,0.028012365,0.007540089,0.088507061,0.016059805,0.948374507,NaN,0.004096677,0.273676931,0.047367184,0.109236655,0.044457175,0.063808943,0.028054308,0.01187363,0.015311315,NaN,0.044805512,0.00420871,0.027727714,0.766866961,0.00061016,0.029248811,0.028614047,0.131936551,0.0033928,0.004485117
AD1,0.916256424,2.133254292,0.014194133,0.005329354,0.125759252,0.085632048,0.114071751,0.013991503,0.456902132,0.090731149,3.266346091,0.062772743,NaN,NaN,NaN,NaN,0.046540434,NaN,0.090996656,0.02406359,NaN,NaN,0.051955299,0.010217008,NaN,0.034462616,0.015862826,0.001684203,0.05807955,NaN,0.479801211,NaN,0.002881066,0.254408093,0.040147874,0.107158611,0.005813722,0.006760623,0.002785883,0.001226278,0.010844582,0.000301164,0.004716313,0.001255075,0.019522374,0.28811828,0.000785868,0.013933117,0.027579795,0.134436678,NaN,0.004372282
AD1,0.891094669,1.289370991,NaN,NaN,0.047790237,0.033332451,0.056120108,0.004334438,0.475907039,0.10103172,5.308204021,NaN,0.006076226,0.000703214,0.012926452,NaN,0.018670178,0.015674358,0.054502469,0.007362565,0.003792004,NaN,0.017648179,0.007697443,0.020398802,0.023955351,0.003598246,NaN,0.055196326,0.022708088,0.258477338,0.001165615,0.002104,0.06790455,NaN,0.023818887,0.036624322,0.01843557,0.010004143,0.004458294,0.0061588,0.001266697,0.012216101,0.004138159,NaN,0.57976081,NaN,NaN,0.022317987,0.105109041,0.000668582,NaN
AD1,0.895825296,1.290672374,NaN,0.000807516,0.049438671,0.031750754,0.057858099,0.003102846,0.467768771,0.099914552,4.964716135,0.023201877,0.008801913,0.001697584,0.01223791,0.008873131,0.017691918,0.012914912,0.046598988,0.007200258,NaN,NaN,0.015194869,0.007709538,0.018235977,0.025322979,NaN,NaN,0.044418208,0.019097783,0.200790133,0.00087164,0.001862496,0.059300346,0.011328893,0.021787286,0.037783603,0.018829876,0.011761026,0.003856074,0.00463301,0.001071022,0.016604707,0.004685944,NaN,0.566961779,0.000784573,0.001674685,0.028647459,0.134993782,0.001313727,NaN
AD1,0.898491561,1.378026786,NaN,0.001113704,0.066075181,0.039857217,0.069390063,0.004455272,0.524647176,0.115086751,5.129041707,0.027306113,NaN,NaN,NaN,0.008084903,0.019462501,0.015387201,0.053914038,0.008392752,NaN,NaN,0.020865672,0.008550783,0.023748555,0.024674037,NaN,NaN,0.059655385,0.025501791,0.255009402,0.00187919,0.001968146,0.064955734,0.012889236,0.023225297,0.045935601,0.021117857,0.012805341,0.004099102,0.006670941,0.001895636,0.017571692,0.004320749,NaN,0.629514228,0.00120013,0.00119796,0.023280113,0.108055389,0.000721495,NaN
AD1,0.924796473,2.023426375,NaN,NaN,NaN,0.050166552,0.063926387,0.007520571,0.203575808,0.128706551,3.934873919,0.026428474,0.009433929,NaN,NaN,0.003838462,NaN,0.003252052,0.03938396,0.010464812,NaN,NaN,NaN,NaN,NaN,0.015390598,0.006020944,NaN,0.037119752,0.006457829,0.169768636,NaN,NaN,0.114769545,0.020815669,0.044934166,0.015299843,0.002051824,0.001589835,0.000724847,0.006805561,NaN,0.002048709,NaN,NaN,0.41029948,NaN,0.008376663,0.015446042,0.074223344,0.001733569,0.001198757
AD1,0.829671476,0.69694263,NaN,NaN,0.020616866,0.022677874,0.020003412,NaN,NaN,0.07653337,4.292713897,0.004323019,0.009479489,NaN,0.009324175,0.008422684,0.01167524,0.010256683,0.035234022,NaN,NaN,NaN,NaN,0.006496408,0.016990585,0.021698308,NaN,NaN,NaN,0.012307772,0.07556767,0.000501099,NaN,0.037194947,0.008854094,0.014105321,0.028157105,0.012671508,0.003142667,0.002076869,NaN,NaN,0.004802269,0.003751033,NaN,0.528797636,NaN,NaN,0.0199117,0.103406978,0.000811749,NaN
AD1,0.897928181,1.20223677,0.003855032,NaN,NaN,0.035681344,0.041187308,NaN,0.490891529,0.101170682,4.909372137,0.013163219,0.016634669,NaN,0.013646209,0.009252755,0.018686165,0.009566629,0.035987821,NaN,NaN,NaN,NaN,0.006776244,0.01610736,0.022638773,NaN,NaN,0.004641882,0.015283785,0.256424354,0.00074183,NaN,0.072504754,0.013239063,0.026959127,0.034747747,0.02253672,0.010115425,0.004395936,0.005529631,0.001100013,0.012775124,NaN,NaN,0.62939123,0.0006805,NaN,0.021851759,0.11711168,0.00092394,NaN
AD1,1.046206063,3.245336707,0.032414585,NaN,0.253326427,0.214256766,0.317305876,0.028687433,0.573705861,0.183903667,6.242832822,0.095627134,NaN,NaN,NaN,0.001527631,0.105877409,0.009834583,0.14597209,0.05218301,NaN,0.015460124,0.084663578,0.024356225,NaN,0.029197618,0.040024744,NaN,0.110266216,0.007979185,1.572699116,NaN,NaN,0.686031775,0.114902744,0.304186196,0.035726615,0.017997576,0.003610987,0.002994195,0.026842258,NaN,0.007008158,0.007482398,0.063310078,0.721712728,0.001036313,0.052079341,0.040752003,0.143162124,0.00162773,0.007906518
AD1,0.978786835,1.044517199,NaN,NaN,NaN,0.028200678,NaN,NaN,0.477428481,0.105479696,4.906380859,0.014437057,0.016661803,NaN,0.009921229,0.011162076,0.018043812,0.011836842,0.044279221,NaN,NaN,NaN,NaN,0.009922034,0.028223885,0.026678123,0.0063187,NaN,0.071738872,0.021472779,0.096783394,NaN,0.001399711,0.06155794,0.017000106,0.021843605,0.065288902,0.01427905,0.005356659,0.00341107,0.008035347,NaN,0.006133649,0.008220317,NaN,1.035079248,0.000887499,0.01069882,0.033310577,0.118916986,NaN,0.000311371
AD1,0.396929524,3.391002941,0.011508173,0.021476912,0.397023506,0.321960882,0.451590367,0.176743115,0.574485563,0.231646901,5.846825169,0.135964892,0.038158726,NaN,NaN,0.001735528,0.162663891,0.22128549,0.122790372,0.075444117,NaN,0.101057813,0.118757,0.034001254,0.027607838,0.03516155,0.052957694,0.007047213,0.102139846,0.005092922,2.835337744,0.001529904,NaN,1.411894827,0.184757228,0.663044234,NaN,0.019372589,0.001523947,0.003003152,0.03612278,NaN,0.002141517,0.004250992,0.092933942,0.867822954,0.001993936,0.068824889,0.065503081,0.226064525,0.001290713,0.019346385
AD2,0.910087666,1.857629724,0.014914791,0.002242616,0.111283936,0.072049449,0.122286271,0.027053624,0.4703962,0.1380471,1.797067163,0.028389276,NaN,0.023958793,0.019142513,0.009625829,0.035406254,0.015048504,0.084100794,0.017192211,0.008106306,NaN,0.036632445,0.013083381,0.013517229,0.025502996,NaN,0.034263861,0.100568322,0.038400368,0.938066343,0.000307808,0.008175745,0.214069729,0.047211356,0.080724639,NaN,0.039069284,0.004936782,0.007700902,0.010684329,0.002712961,0.005031291,0.009023176,0.015995257,1.203815723,0.001155172,0.011770518,0.028269066,0.13840604,0.011297595,0.002956096
AD2,0.907351478,1.53353744,NaN,0.001982472,0.064290003,0.041483445,0.070784287,0.002785897,0.4893164,0.104585553,3.677706076,NaN,0.012071761,NaN,NaN,0.009789053,0.02410535,0.005727162,0.063930199,0.007402467,0.00373445,NaN,0.014689595,NaN,0.009996383,0.030979325,NaN,0.005743061,NaN,0.018462675,0.235291542,NaN,0.002816612,0.123480616,0.025935153,0.046019798,0.06017252,0.025044656,0.006353741,0.004923421,0.01023905,NaN,0.009028444,NaN,NaN,0.801173422,0.000515486,0.002271796,0.029560564,0.138019493,0.001471372,0.001003522
AD2,0.95573416,1.967544363,NaN,0.001824596,0.097206655,0.05816422,0.101025734,NaN,0.486627931,0.135168654,3.819814079,0.039373959,0.018184138,NaN,0.021541805,0.013849185,0.037135295,0.020737454,0.057459126,0.017881814,0.004255597,NaN,0.031892686,0.013631169,0.020812114,0.035921886,0.007916838,0.007933998,0.069586018,0.02651968,0.343534105,0.000597723,0.003429814,0.181325139,0.033405379,0.070553579,0.04482648,0.101682868,0.046414949,0.020642797,0.011484138,0.003316891,0.063341261,NaN,NaN,0.574332961,0.000965791,0.009106569,0.030018097,0.134270147,0.003068311,NaN
AD2,0.946504404,2.521949219,0.013791065,0.00266763,0.132709007,0.088125857,0.13727856,0.004240219,0.451922953,0.098777916,5.390570215,0.045068327,0.035768617,NaN,0.026300423,0.010490832,0.050165594,0.005883084,0.083291189,0.020181799,NaN,NaN,0.036815493,0.010604897,0.009987282,0.035974526,0.012124395,NaN,0.05716023,NaN,0.323294924,0.00053889,NaN,0.260357632,0.044362557,0.103726207,0.011125202,0.004408296,0.002095874,0.000948183,0.01185676,NaN,0.003723485,0.001500829,0.012369051,0.352358716,0.000657044,0.01677116,0.029792298,0.144295366,0.0013042,0.003300554
AD2,0.920868162,2.027833331,NaN,0.002584952,NaN,0.053056536,0.08265889,NaN,0.458633223,0.084272978,4.354571207,0.029518536,0.027402824,NaN,0.018699084,0.010781643,0.031210103,0.002816534,0.058188833,0.00951856,NaN,NaN,NaN,0.006540295,0.00569174,0.038712559,0.004840475,NaN,NaN,0.003360985,0.115757703,NaN,NaN,0.167348701,0.028359207,0.068675379,0.016563579,0.002267818,0.000788007,NaN,0.006782656,0.000710953,0.000917882,NaN,NaN,0.422916264,NaN,NaN,0.029838786,0.128403653,0.001330787,0.002162503
AD2,0.951545486,0.81522883,0.007387915,0.002763896,0.095297457,0.067123492,0.097352853,0.001977093,0.413286865,0.11955712,6.666579666,0.034955505,0.020027685,NaN,NaN,0.012593572,0.033191582,0.004484948,0.051377782,0.010622142,0.001143208,NaN,NaN,0.008239598,0.006545205,0.034617277,NaN,NaN,0.032764924,0.007377409,0.169059904,NaN,0.004035168,0.147719705,0.024408702,0.052934396,0.026209178,0.097926204,0.047552754,0.01874759,0.007218352,NaN,0.074382664,NaN,NaN,0.658443802,0.000776785,0.005710194,0.029858645,0.137375604,0.000689222,NaN
AD2,0.892238657,1.660089883,0.009664117,0.000443987,0.091875869,0.057390076,0.097419262,0.013356793,0.498776234,0.123662628,3.641366311,0.027083926,0.01505632,0.00554463,0.016973258,0.00744203,0.028352602,0.019124269,0.058149517,0.012572233,0.006973196,NaN,0.021834908,0.013667805,0.016930831,0.024585667,0.005988365,0.019386616,0.055441258,0.034547456,0.59230857,NaN,0.007763726,0.164168515,0.031770797,0.060925301,0.065389292,0.039944691,0.004609201,0.008068365,0.008804484,0.002196826,0.003098962,0.007288006,NaN,0.86723705,0.00086218,0.006796696,0.029937324,0.15717452,0.008760697,0.002111509
AD2,0.92578584,1.656495674,0.009498938,NaN,0.080344937,0.054485211,0.084891047,0.011142358,0.494448862,0.122804573,5.615725995,0.036808197,NaN,NaN,0.015297054,0.008487751,0.029372853,0.009576867,0.071945127,0.00859754,NaN,NaN,0.023253622,0.008285378,0.011075348,0.026881679,0.005159852,0.012613801,0.056933823,0.029028869,0.361689268,NaN,NaN,0.144696301,0.027385945,0.058845647,0.06788554,0.03480453,0.009275281,0.006419316,0.010763811,0.001559838,0.014385715,NaN,NaN,0.765977273,0.00100799,0.003889482,0.027122003,0.11943552,0.001938419,NaN
AD2,0.913114906,1.204760304,NaN,0.00083615,0.068138982,0.038661371,0.066453888,0.003773305,0.460228954,0.122577409,6.529104793,0.027164158,NaN,NaN,NaN,0.009479976,0.022039091,0.017464694,0.070680233,0.009525398,0.006199432,NaN,NaN,0.00856268,0.013938387,0.031849235,NaN,0.004836494,0.042072172,0.024565022,0.180374676,NaN,0.003308878,0.078760314,0.013381173,0.032632138,0.047433505,0.058517929,0.036652743,0.011726761,0.006021993,NaN,0.057365183,0.005192715,NaN,0.606165992,0.000922516,0.003064418,0.029294759,0.131955572,0.003049263,NaN
AD2,0.948734465,2.456290212,0.016797689,0.006007089,0.14151789,0.091922749,0.128592236,0.015917712,0.433905377,0.119487689,NaN,0.049809494,NaN,NaN,0.029161268,0.011373816,0.05172553,0.006878468,0.09268723,0.021395467,0.004070902,NaN,0.052308141,0.011774639,NaN,0.030246373,NaN,NaN,0.074891712,0.006352137,0.585524525,NaN,0.003280217,0.271476864,0.043986917,0.112408415,0.018420725,0.015744818,0.008674749,0.003595623,0.012899209,0.001559321,0.01486831,NaN,0.02144219,0.41609391,0.000506026,0.023110013,0.030486094,0.142428218,0.002479979,0.004847936
AD2,0.944347323,2.326236512,0.01116158,0.006347734,0.116839166,0.075219256,0.122693598,NaN,0.486932865,0.138417493,5.961306852,0.043677705,NaN,NaN,0.022234604,0.009091773,0.040671911,0.008614441,0.03931887,0.018172946,NaN,NaN,0.040027224,0.008352602,0.008673559,0.028876469,0.010976141,NaN,0.073656194,0.014661375,0.628735595,NaN,0.00235232,0.243250765,0.040736788,0.091712974,0.04721537,0.063679663,0.020809214,0.01167965,0.011506168,0.000675319,0.029457065,0.006265545,0.007029425,0.943686674,0.000662262,0.013252015,0.026521949,0.125448688,NaN,0.001823377
AD2,0.945605249,1.736195444,NaN,0.003705261,0.082970809,0.039607908,0.080179809,NaN,0.439705313,NaN,5.30044632,0.028421082,0.017804319,NaN,NaN,0.00827963,0.023721459,0.009304304,0.047144453,0.007466451,0.0028691,NaN,NaN,0.007297075,0.011433739,0.031365568,NaN,NaN,0.036896773,0.017919577,0.172333299,NaN,NaN,0.103425769,0.020831003,0.04006815,0.045977295,0.053861616,0.016384733,0.009951072,0.008803653,0.000995809,0.023113871,NaN,NaN,0.689762864,0.00098656,NaN,0.033435369,0.160093914,0.001542218,0.002031376
AD2,0.921501153,2.141392479,0.013760029,0.006076943,0.101937412,0.069011863,0.103689173,NaN,0.490685994,0.1157703,3.484109625,0.041372055,NaN,NaN,0.02581678,0.01026397,0.041046921,0.004753916,0.096797052,0.016057398,NaN,NaN,0.028922349,0.00936864,NaN,0.029134749,NaN,NaN,0.053816778,0.008631022,0.32206729,NaN,NaN,0.210653071,0.035625295,0.087878051,0.022435384,0.011339455,NaN,0.002010281,0.009919345,0.001053783,0.006853003,0.002179763,0.003344881,0.410423188,0.00074387,0.012273291,0.031967747,0.143056559,0.00178674,0.003250017
AD2,0.964843528,2.365022915,0.02189006,0.004969851,0.172385232,0.081581493,0.160952978,0.02799362,0.514289936,0.154531035,3.72774102,NaN,NaN,NaN,0.032883033,0.0141144,0.050658826,0.012004161,0.100434133,0.02596459,0.00553658,NaN,0.062321658,0.014505882,0.008428637,0.030315818,0.029973416,0.005759669,0.085447295,0.012885737,0.958419319,0.000850542,0.003150999,0.291238828,0.049155667,0.119168179,0.03079338,0.127306046,0.041124071,0.025474889,0.015455231,NaN,0.064916596,0.004239079,0.020420948,0.804746972,0.001040602,0.035866667,0.034602083,0.150569773,0.001877028,0.003973554
AD2,0.915472639,1.841256003,0.013023107,NaN,0.076395625,0.057716486,0.083302605,0.011933232,0.512546685,NaN,5.489040989,0.03511334,NaN,NaN,0.020093866,0.011857714,0.034824203,0.020400597,0.053975283,0.014031458,0.004489319,NaN,0.024890582,0.015672152,0.014914983,0.027080112,0.010037889,0.006471068,0.054330525,0.028748666,0.495735309,0.000982133,0.003410517,0.186736966,0.031018342,0.073843741,0.046225361,0.095828131,0.036950368,0.017966805,0.011435571,0.002894037,0.050160319,0.004712841,NaN,0.559334571,0.00121141,0.004108148,0.028537996,0.124700405,0.000875196,NaN
AD2,0.952909623,2.085697068,0.013432301,0.004904529,0.12180929,0.078775025,0.12958408,0.018712743,0.491898375,NaN,2.529997426,0.054920754,0.014538612,0.00705935,0.023046938,0.006877557,0.046674336,0.020484802,0.062350252,0.022875912,0.007489732,0.004367818,0.062162354,0.01370616,0.018011627,0.02723862,0.015819907,0.013554926,0.078098664,0.037076267,0.962204697,0.001175862,0.003802742,0.238940265,0.042543887,0.091700674,0.070575178,0.095946712,0.032461939,0.01862792,0.013323053,0.001985929,0.044002555,0.008790732,0.014676141,1.109235031,0.000855885,0.014183547,0.027967562,0.116744758,0.001972593,0.001629493
AD2,0.931688757,2.202185006,NaN,NaN,NaN,0.10113604,0.138810493,0.026273037,0.511472105,0.151001244,2.911638962,0.061546508,0.018650989,0.007748769,0.027902136,0.008186749,0.062199733,0.025855725,0.064432391,0.030920766,NaN,0.008161645,0.067943184,0.019668505,0.023852821,0.02672414,0.017841814,0.015151485,0.086627316,0.032029206,1.093189507,0.001562518,0.00541455,0.398591392,0.061416151,0.157888764,0.047541261,0.258553521,0.062236644,0.060377452,0.020777465,0.002793022,0.074384565,0.007173207,0.024093656,0.686209454,0.001084423,0.0208061,0.030481225,0.138572851,0.001673029,0.002745212
AD2,0.94793587,2.080000618,0.013569042,NaN,0.119735059,0.075002102,0.119037485,0.016020801,0.511729234,0.15737608,3.194235464,0.061185306,NaN,NaN,0.019080987,0.007468089,0.043503776,0.011412538,0.067394499,0.016579853,0.009346982,0.002422524,0.049294087,0.012473279,0.015166663,0.026528651,NaN,0.022018712,0.088653885,0.037888196,0.874432366,0.000805356,0.003422767,0.221480137,0.040627714,0.089391291,0.100985301,0.046330606,0.009791516,0.00830247,0.016015186,0.002595181,0.012794341,0.009058052,0.012648609,0.992390587,0.001137478,0.013039295,0.031159451,0.156282091,0.004064275,0.001899617
AD2,0.923091151,1.975616914,0.011427194,NaN,0.10406306,0.057781847,0.102881938,0.008530032,0.501252508,0.1177322,2.707741822,0.04601004,NaN,NaN,0.018131345,0.009083968,0.035577953,0.010202937,0.056165042,0.01522708,NaN,NaN,0.035597561,0.009877433,0.010881015,0.026065179,0.009816469,0.013637808,0.065997393,0.022132191,0.598504319,0.000646989,0.003556732,0.21165025,0.03736052,0.079308711,0.054496235,0.0858572,0.018991933,0.016722924,0.013065179,0.00100868,0.023343736,0.005936221,0.003983907,0.780389368,0.001116331,0.008448185,0.028692919,0.137242561,0.001651835,0.001666924
AD2,0.942865764,1.829919849,NaN,0.002630373,NaN,0.057799405,0.093724574,0.007168068,0.496781198,0.137488171,2.7229058,0.044067226,0.012642779,0.001221721,NaN,0.008524898,0.032186489,0.011937419,0.068184781,0.014645231,0.006571481,NaN,0.042110619,0.009076189,0.011604725,0.0277955,NaN,0.00906494,NaN,0.024214022,0.604192827,0.000939452,NaN,0.17735484,0.032228179,0.068887996,0.069944826,0.080174852,0.023276688,0.014392633,0.010057861,NaN,0.032766501,NaN,0.004359079,0.999716386,0.001361784,0.00727593,0.02847743,0.134882015,0.001356884,0.002161191
AD2,0.952772145,2.041414533,0.007770881,NaN,0.112121268,0.055756027,0.102378443,0.006034764,0.48272272,0.103285897,3.259038459,0.047438251,NaN,NaN,0.019185084,0.007892548,0.030554472,0.006229814,0.0669215,0.013604519,NaN,NaN,0.037523313,NaN,0.009642361,0.027155694,0.010413401,0.002318388,0.054892149,0.011555123,0.325458895,0.00106725,NaN,0.147218628,0.025861246,0.057500751,0.02775025,0.023280406,0.01036039,0.004739371,0.008340143,0.00134132,0.016228629,0.002156452,0.007396225,0.480978819,0.000837185,0.010270891,0.026603003,0.128036687,0.001668258,NaN
AD2,0.952721695,2.071227007,0.006858338,0.00362478,0.121544139,0.077575581,0.145924896,0.007814192,0.473960141,0.185367371,NaN,0.054739277,0.026045579,0.003241995,0.017721276,0.007521668,0.032704244,0.014863101,0.047931342,0.016387133,0.006485436,NaN,0.050991783,0.012181891,0.01513841,0.027529299,NaN,0.005712193,NaN,0.027580158,0.773725259,0.000931341,0.003170512,0.171518944,0.03466195,0.061347508,0.068839419,0.055950354,0.017372318,0.01011614,0.011779439,NaN,0.021973954,0.00816264,0.006894233,1.164695979,0.000819277,0.011553417,0.027754137,0.15417588,0.001237916,0.001005514
AD2,0.913304527,2.095703746,NaN,0.003163339,0.101137988,0.070455572,0.098517976,0.012644019,0.46272156,0.087775671,3.133515602,0.04495599,NaN,NaN,0.022971851,0.010221875,0.039147873,0.004716174,0.086199429,0.016818835,NaN,NaN,0.038262367,0.006125352,0.006798598,0.028706605,0.011282572,NaN,NaN,NaN,0.412033338,NaN,0.002388601,0.194827106,0.030768077,0.082954844,0.014943348,0.00353368,0.00181654,0.000524279,0.008502479,NaN,0.002701999,0.001629453,0.011925197,0.32702739,0.001182274,0.010381372,0.026580504,0.133190785,NaN,0.003242804
AD2,0.896585059,1.712916903,0.00800967,0.002308019,0.097363738,0.054132104,0.100142439,0.007181941,0.534167305,0.122286526,5.69838833,0.036611095,0.007291121,0.001709034,NaN,0.009255907,0.031204366,0.00823006,0.066163714,0.014279996,0.006228486,NaN,0.033021973,0.007853972,0.00972277,0.021862089,0.007723754,0.009959258,0.071950802,0.024638387,0.543875758,NaN,0.003437563,0.144210764,0.026320779,0.055073103,0.052768905,0.056873651,0.0276389,0.010695797,0.008349274,NaN,0.038361109,0.007628986,NaN,0.976504812,0.000975679,0.007088551,0.022795079,0.106733725,0.00125652,0.000975217
AD2,0.890542669,2.039047937,NaN,NaN,NaN,0.074890721,0.083476158,NaN,0.396457421,NaN,3.374852824,0.021607719,0.012215404,NaN,0.020607573,0.008943388,0.03641345,NaN,0.066252232,NaN,NaN,NaN,NaN,0.00676885,NaN,0.029465103,0.010982703,NaN,0.021335415,NaN,0.140212618,NaN,0.002441661,0.215488096,0.032423568,NaN,NaN,0.007322721,0.001815518,NaN,0.008682354,NaN,0.001961954,NaN,NaN,0.2598448,NaN,0.003444448,0.025221123,0.140964009,0.000953367,0.003256957
